date,time,weather_string,rain
20190407,15:00,partly sunny.,False
20190407,16:00,partly sunny.,False
20190407,17:00,partly sunny.,False
20190407,18:00,partly sunny.,False
20190407,19:00,partly sunny.,False
20190407,20:00,passing clouds.,False
20190407,21:00,passing clouds.,False
20190407,22:00,passing clouds.,False
20190407,23:00,passing clouds.,False
20190408,1:00,passing clouds.,False
20190408,2:00,passing clouds.,False
20190408,3:00,passing clouds.,False
20190408,4:00,passing clouds.,False
20190408,5:00,passing clouds.,False
20190408,6:00,passing clouds.,False
20190408,7:00,passing clouds.,False
20190408,8:00,partly sunny.,False
20190408,9:00,partly sunny.,False
20190408,10:00,partly sunny.,False
20190408,11:00,broken clouds.,False
20190408,12:00,broken clouds.,False
20190408,13:00,broken clouds.,False
20190408,14:00,broken clouds.,False
20190408,15:00,partly sunny.,False
20190408,16:00,partly sunny.,False
20190408,17:00,partly sunny.,False
20190408,18:00,partly sunny.,False
20190408,19:00,partly sunny.,False
20190408,20:00,passing clouds.,False
20190408,21:00,passing clouds.,False
20190408,22:00,passing clouds.,False
20190408,23:00,passing clouds.,False
20190409,1:00,passing clouds.,False
20190409,2:00,passing clouds.,False
20190409,3:00,passing clouds.,False
20190409,4:00,passing clouds.,False
20190409,5:00,passing clouds.,False
20190409,6:00,partly cloudy.,False
20190409,7:00,partly cloudy.,False
20190409,8:00,partly sunny.,False
20190409,9:00,broken clouds.,False
20190409,10:00,scattered clouds.,False
20190409,11:00,partly sunny.,False
20190409,12:00,partly sunny.,False
20190409,13:00,broken clouds.,False
20190409,14:00,broken clouds.,False
20190409,15:00,partly sunny.,False
20190409,16:00,scattered showers. partly sunny.,True
20190409,17:00,sprinkles. scattered clouds.,False
20190409,18:00,sprinkles. scattered clouds.,False
20190409,19:00,scattered clouds.,False
20190409,20:00,passing clouds.,False
20190409,21:00,passing clouds.,False
20190409,22:00,passing clouds.,False
20190409,23:00,passing clouds.,False
20190410,1:00,passing clouds.,False
20190410,2:00,partly cloudy.,False
20190410,3:00,partly cloudy.,False
20190410,4:00,partly cloudy.,False
20190410,5:00,passing clouds.,False
20190410,6:00,passing clouds.,False
20190410,7:00,passing clouds.,False
20190410,8:00,partly sunny.,False
20190410,9:00,partly sunny.,False
20190410,10:00,partly sunny.,False
20190410,11:00,partly sunny.,False
20190410,12:00,partly sunny.,False
20190410,13:00,scattered showers. scattered clouds.,True
20190410,14:00,sprinkles. scattered clouds.,False
20190410,15:00,thundershowers. scattered clouds.,True
20190410,16:00,strong thunderstorms. scattered clouds.,True
20190410,17:00,scattered showers. partly sunny.,True
20190410,18:00,scattered clouds.,False
20190410,19:00,scattered clouds.,False
20190410,20:00,passing clouds.,False
20190410,21:00,passing clouds.,False
20190410,22:00,passing clouds.,False
20190410,23:00,passing clouds.,False
20190411,1:00,passing clouds.,False
20190411,3:00,passing clouds.,False
20190411,4:00,passing clouds.,False
20190411,5:00,passing clouds.,False
20190411,6:00,passing clouds.,False
20190411,7:00,passing clouds.,False
20190411,8:00,partly sunny.,False
20190411,9:00,partly sunny.,False
20190411,10:00,broken clouds.,False
20190411,11:00,broken clouds.,False
20190411,12:00,thunderstorms. broken clouds.,True
20190411,13:00,thunderstorms. scattered clouds.,True
20190411,14:00,thunderstorms. partly sunny.,True
20190411,15:00,light rain. partly sunny.,True
20190411,16:00,light rain. partly sunny.,True
20190411,17:00,partly sunny.,False
20190411,18:00,broken clouds.,False
20190411,19:00,partly sunny.,False
20190411,20:00,passing clouds.,False
20190411,21:00,passing clouds.,False
20190411,22:00,partly cloudy.,False
20190411,23:00,passing clouds.,False
20190412,1:00,passing clouds.,False
20190412,2:00,passing clouds.,False
20190412,3:00,passing clouds.,False
20190412,4:00,passing clouds.,False
20190412,5:00,rain showers. passing clouds.,True
20190412,6:00,partly cloudy.,False
20190412,7:00,passing clouds.,False
20190412,8:00,broken clouds.,False
20190412,9:00,broken clouds.,False
20190412,10:00,scattered clouds.,False
20190412,11:00,partly sunny.,False
20190412,12:00,partly sunny.,False
20190412,13:00,partly sunny.,False
20190412,14:00,partly sunny.,False
20190412,15:00,partly sunny.,False
20190412,16:00,partly sunny.,False
20190412,17:00,partly sunny.,False
20190412,18:00,sprinkles. partly sunny.,False
20190412,19:00,partly sunny.,False
20190412,20:00,passing clouds.,False
20190412,21:00,passing clouds.,False
20190412,22:00,passing clouds.,False
20190412,23:00,passing clouds.,False
20190413,1:00,passing clouds.,False
20190413,2:00,partly cloudy.,False
20190413,3:00,passing clouds.,False
20190413,4:00,passing clouds.,False
20190413,5:00,passing clouds.,False
20190413,6:00,passing clouds.,False
20190413,7:00,partly sunny.,False
20190413,8:00,partly sunny.,False
20190413,9:00,partly sunny.,False
20190413,10:00,partly sunny.,False
20190413,11:00,partly sunny.,False
20190413,12:00,partly sunny.,False
20190413,13:00,scattered clouds.,False
20190413,14:00,scattered clouds.,False
20190413,15:00,partly sunny.,False
20190413,16:00,partly sunny.,False
20190413,17:00,partly sunny.,False
20190413,18:00,partly sunny.,False
20190413,19:00,scattered clouds.,False
20190413,20:00,passing clouds.,False
20190413,21:00,passing clouds.,False
20190413,22:00,passing clouds.,False
20190413,23:00,passing clouds.,False
20190414,1:00,partly cloudy.,False
20190414,2:00,passing clouds.,False
20190414,3:00,passing clouds.,False
20190414,4:00,passing clouds.,False
20190414,5:00,passing clouds.,False
20190414,6:00,partly cloudy.,False
20190414,7:00,partly sunny.,False
20190414,8:00,partly sunny.,False
20190414,9:00,partly sunny.,False
20190414,10:00,partly sunny.,False
20190414,11:00,thundershowers. partly sunny.,True
20190414,12:00,thundershowers. scattered clouds.,True
20190414,13:00,scattered showers. scattered clouds.,True
20190414,14:00,partly sunny.,False
20190414,15:00,broken clouds.,False
20190414,16:00,partly sunny.,False
20190414,17:00,sprinkles. partly sunny.,False
20190414,18:00,broken clouds.,False
